Ad,name,anothername,parentPac,level,pac,dpac
610526112000,洛滨镇,洛滨,610526000000,5,610526112000,610526112000
610526113000,陈庄镇,陈庄,610526000000,5,610526113000,610526113000
610526114000,桥陵镇,桥陵,610526000000,5,610526114000,610526114000
610526116000,尧山镇,尧山,610526000000,5,610526116000,610526116000
610526117000,椿林镇,椿林,610526000000,5,610526117000,610526117000
610526118000,龙池镇,龙池,610526000000,5,610526118000,610526118000
610527001000,城关街道,城关,610527000000,5,610527001000,610527001000
610527102000,尧禾镇,尧禾,610527000000,5,610527102000,610527102000
610527103000,杜康镇,杜康,610527000000,5,610527103000,610527103000
610527104000,西固镇,西固,610527000000,5,610527104000,610527104000
610527105000,林皋镇,林皋,610527000000,5,610527105000,610527105000
610527106000,史官镇,史官,610527000000,5,610527106000,610527106000
610527107000,北塬镇,北塬,610527000000,5,610527107000,610527107000
610527109000,雷牙镇,雷牙,610527000000,5,610527109000,610527109000
610528001000,城关街道,城关,610528000000,5,610528001000,610528001000
610528101000,庄里镇,庄里,610528000000,5,610528101000,610528101000
610528102000,张桥镇,张桥,610528000000,5,610528102000,610528102000
610528103000,美原镇,美原,610528000000,5,610528103000,610528103000
610528104000,流曲镇,流曲,610528000000,5,610528104000,610528104000
610528105000,淡村镇,淡村,610528000000,5,610528105000,610528105000
610528107000,留古镇,留古,610528000000,5,610528107000,610528107000
610528108000,老庙镇,老庙,610528000000,5,610528108000,610528108000
610528109000,薛镇,薛镇,610528000000,5,610528109000,610528109000
610528110000,到贤镇,到贤,610528000000,5,610528110000,610528110000
610528111000,曹村镇,曹村,610528000000,5,610528111000,610528111000
610528112000,宫里镇,宫里,610528000000,5,610528112000,610528112000
610528113000,梅家坪镇,梅家坪,610528000000,5,610528113000,610528113000
610528114000,刘集镇,刘集,610528000000,5,610528114000,610528114000
610528115000,齐村镇,齐村,610528000000,5,610528115000,610528115000
610581001000,新城街道,新城,610581000000,5,610581001000,610581001000
610581002000,金城街道,金城,610581000000,5,610581002000,610581002000
610581100000,龙门镇,龙门,610581000000,5,610581100000,610581100000
610581101000,桑树坪镇,桑树坪,610581000000,5,610581101000,610581101000
610581103000,芝川镇,芝川,610581000000,5,610581103000,610581103000
610581104000,西庄镇,西庄,610581000000,5,610581104000,610581104000
610581106000,芝阳镇,芝阳,610581000000,5,610581106000,610581106000
610581107000,板桥镇,板桥,610581000000,5,610581107000,610581107000
610582001000,太华路街道,太华路,610582000000,5,610582001000,610582001000
610582002000,岳庙街道,岳庙,610582000000,5,610582002000,610582002000
610582100000,孟塬镇,孟塬,610582000000,5,610582100000,610582100000
610582103000,华西镇,华西,610582000000,5,610582103000,610582103000
610582104000,罗敷镇,罗敷,610582000000,5,610582104000,610582104000
610582105000,华山镇,华山,610582000000,5,610582105000,610582105000
610582400000,国营陕西华山企业公司,国营陕西华山企业公司,610582000000,5,610582400000,610582400000
610602001000,宝塔山街道,宝塔山,610602000000,5,610602001000,610602001000
610602002000,南市街道,南市,610602000000,5,610602002000,610602002000
610602003000,凤凰山街道,凤凰山,610602000000,5,610602003000,610602003000
610602004000,枣园街道,枣园,610602000000,5,610602004000,610602004000
610602005000,桥沟街道,桥沟,610602000000,5,610602005000,610602005000
610602006000,新城街道,新城,610602000000,5,610602006000,610602006000
610602102000,河庄坪镇,河庄坪,610602000000,5,610602102000,610602102000
610602103000,李渠镇,李渠,610602000000,5,610602103000,610602103000
610602104000,姚店镇,姚店,610602000000,5,610602104000,610602104000
610602105000,青化砭镇,青化砭,610602000000,5,610602105000,610602105000
610602106000,蟠龙镇,蟠龙,610602000000,5,610602106000,610602106000
610602107000,柳林镇,柳林,610602000000,5,610602107000,610602107000
610602108000,南泥湾镇,南泥湾,610602000000,5,610602108000,610602108000
610602109000,临镇,临镇,610602000000,5,610602109000,610602109000
610602110000,甘谷驿镇,甘谷驿,610602000000,5,610602110000,610602110000
610602111000,万花山镇,万花山,610602000000,5,610602111000,610602111000
610602112000,川口镇,川口,610602000000,5,610602112000,610602112000
610602113000,麻洞川镇,麻洞川,610602000000,5,610602113000,610602113000
610602202000,冯庄乡,冯庄,610602000000,5,610602202000,610602202000
610603001000,真武洞街道,真武洞,610603000000,5,610603001000,610603001000
610603002000,金明街道,金明,610603000000,5,610603002000,610603002000
610603003000,白坪街道,白坪,610603000000,5,610603003000,610603003000
610603101000,砖窑湾镇,砖窑湾,610603000000,5,610603101000,610603101000
610603102000,沿河湾镇,沿河湾,610603000000,5,610603102000,610603102000
610603103000,招安镇,招安,610603000000,5,610603103000,610603103000
610603104000,化子坪镇,化子坪,610603000000,5,610603104000,610603104000
610603105000,坪桥镇,坪桥,610603000000,5,610603105000,610603105000
610603106000,建华镇,建华,610603000000,5,610603106000,610603106000
610603107000,高桥镇,高桥,610603000000,5,610603107000,610603107000
610603108000,镰刀湾镇,镰刀湾,610603000000,5,610603108000,610603108000
610621001000,七里村街道,七里村,610621000000,5,610621001000,610621001000
610621101000,黑家堡镇,黑家堡,610621000000,5,610621101000,610621101000
610621102000,郑庄镇,郑庄,610621000000,5,610621102000,610621102000
610621103000,张家滩镇,张家滩,610621000000,5,610621103000,610621103000
610621104000,交口镇,交口,610621000000,5,610621104000,610621104000
610621106000,雷赤镇,雷赤,610621000000,5,610621106000,610621106000
610621107000,罗子山镇,罗子山,610621000000,5,610621107000,610621107000
610621108000,安沟镇,安沟,610621000000,5,610621108000,610621108000
610622001000,大禹街道,大禹,610622000000,5,610622001000,610622001000
610622101000,永坪镇,永坪,610622000000,5,610622101000,610622101000
610622102000,延水关镇,延水关,610622000000,5,610622102000,610622102000
610622103000,文安驿镇,文安驿,610622000000,5,610622103000,610622103000
610622104000,杨家圪台镇,杨家圪台,610622000000,5,610622104000,610622104000
610622105000,贾家坪镇,贾家坪,610622000000,5,610622105000,610622105000
610622107000,关庄镇,关庄,610622000000,5,610622107000,610622107000
610622108000,乾坤湾镇,乾坤湾,610622000000,5,610622108000,610622108000
610625001000,保安街道,保安,610625000000,5,610625001000,610625001000
610625101000,杏河镇,杏河,610625000000,5,610625101000,610625101000
610625102000,顺宁镇,顺宁,610625000000,5,610625102000,610625102000
610625103000,旦八镇,旦八,610625000000,5,610625103000,610625103000
610625104000,金丁镇,金丁,610625000000,5,610625104000,610625104000
610625105000,永宁镇,永宁,610625000000,5,610625105000,610625105000
610625106000,义正镇,义正,610625000000,5,610625106000,610625106000
610625107000,双河镇,双河,610625000000,5,610625107000,610625107000
610626001000,吴起街道,吴起,610626000000,5,610626001000,610626001000
610626101000,铁边城镇,铁边城,610626000000,5,610626101000,610626101000
610626102000,周湾镇,周湾,610626000000,5,610626102000,610626102000
610626103000,白豹镇,白豹,610626000000,5,610626103000,610626103000
610626104000,长官庙镇,长官庙,610626000000,5,610626104000,610626104000
610626105000,长城镇,长城,610626000000,5,610626105000,610626105000
610626106000,五谷城镇,五谷城,610626000000,5,610626106000,610626106000
610626107000,吴仓堡镇,吴仓堡,610626000000,5,610626107000,610626107000
610626108000,庙沟镇,庙沟,610626000000,5,610626108000,610626108000
610627001000,美水街道,美水,610627000000,5,610627001000,610627001000
610627101000,下寺湾镇,下寺湾,610627000000,5,610627101000,610627101000
610627102000,道镇,道镇,610627000000,5,610627102000,610627102000
610627103000,石门镇,石门,610627000000,5,610627103000,610627103000
610627200000,桥镇乡,桥镇,610627000000,5,610627200000,610627200000
610627203000,劳山乡,劳山,610627000000,5,610627203000,610627203000
610628001000,茶坊街道,茶坊,610628000000,5,610628001000,610628001000
610628101000,羊泉镇,羊泉,610628000000,5,610628101000,610628101000
610628102000,张村驿镇,张村驿,610628000000,5,610628102000,610628102000
610628103000,张家湾镇,张家湾,610628000000,5,610628103000,610628103000
610628104000,直罗镇,直罗,610628000000,5,610628104000,610628104000
610628106000,牛武镇,牛武,610628000000,5,610628106000,610628106000
610628109000,寺仙镇,寺仙,610628000000,5,610628109000,610628109000
610628204000,北道德乡,北道德,610628000000,5,610628204000,610628204000
610629001000,凤栖街道,凤栖,610629000000,5,610629001000,610629001000
610629101000,旧县镇,旧县,610629000000,5,610629101000,610629101000
610629102000,交口河镇,交口河,610629000000,5,610629102000,610629102000
610629103000,老庙镇,老庙,610629000000,5,610629103000,610629103000
610629104000,土基镇,土基,610629000000,5,610629104000,610629104000
610629105000,石头镇,石头,610629000000,5,610629105000,610629105000
610629106000,槐柏镇,槐柏,610629000000,5,610629106000,610629106000
610629107000,永乡镇,永乡,610629000000,5,610629107000,610629107000
610629108000,菩提镇,菩提,610629000000,5,610629108000,610629108000
610630001000,丹州街道,丹州,610630000000,5,610630001000,610630001000
610630101000,秋林镇,秋林,610630000000,5,610630101000,610630101000
610630102000,云岩镇,云岩,610630000000,5,610630102000,610630102000
610630104000,集义镇,集义,610630000000,5,610630104000,610630104000
610630105000,壶口镇,壶口,610630000000,5,610630105000,610630105000
610630200000,英旺乡,英旺,610630000000,5,610630200000,610630200000
610630201000,交里乡,交里,610630000000,5,610630201000,610630201000
610631100000,石堡镇,石堡,610631000000,5,610631100000,610631100000
610631101000,白马滩镇,白马滩,610631000000,5,610631101000,610631101000
610631102000,瓦子街镇,瓦子街,610631000000,5,610631102000,610631102000
610631106000,界头庙镇,界头庙,610631000000,5,610631106000,610631106000
610631107000,三岔镇,三岔,610631000000,5,610631107000,610631107000
610631205000,圪台乡,圪台,610631000000,5,610631205000,610631205000
610631206000,崾崄乡,崾崄,610631000000,5,610631206000,610631206000
610632001000,桥山街道,桥山,610632000000,5,610632001000,610632001000
610632101000,店头镇,店头,610632000000,5,610632101000,610632101000
610632102000,隆坊镇,隆坊,610632000000,5,610632102000,610632102000
610632103000,田庄镇,田庄,610632000000,5,610632103000,610632103000
610632104000,阿党镇,阿党,610632000000,5,610632104000,610632104000
610632105000,双龙镇,双龙,610632000000,5,610632105000,610632105000
610681001000,瓦窑堡街道,瓦窑堡,610681000000,5,610681001000,610681001000
610681002000,秀延街道,秀延,610681000000,5,610681002000,610681002000
610681003000,栾家坪街道,栾家坪,610681000000,5,610681003000,610681003000
610681101000,杨家园则镇,杨家园则,610681000000,5,610681101000,610681101000
610681102000,玉家湾镇,玉家湾,610681000000,5,610681102000,610681102000
610681103000,安定镇,安定,610681000000,5,610681103000,610681103000
610681104000,马家砭镇,马家砭,610681000000,5,610681104000,610681104000
610681105000,南沟岔镇,南沟岔,610681000000,5,610681105000,610681105000
610681106000,涧峪岔镇,涧峪岔,610681000000,5,610681106000,610681106000
610681107000,李家岔镇,李家岔,610681000000,5,610681107000,610681107000
610681108000,余家坪镇,余家坪,610681000000,5,610681108000,610681108000
610702001000,北关街道,北关,610702000000,5,610702001000,610702001000
610702002000,东大街街道,东大街,610702000000,5,610702002000,610702002000
610702003000,汉中路街道,汉中路,610702000000,5,610702003000,610702003000
610702004000,中山街街道,中山街,610702000000,5,610702004000,610702004000
610702005000,东关街道,东关,610702000000,5,610702005000,610702005000
610702006000,鑫源街道,鑫源,610702000000,5,610702006000,610702006000
610702008000,七里街道,七里,610702000000,5,610702008000,610702008000
610702009000,龙江街道,龙江,610702000000,5,610702009000,610702009000
610702100000,铺镇,铺镇,610702000000,5,610702100000,610702100000
610702101000,武乡镇,武乡,610702000000,5,610702101000,610702101000
610702102000,河东店镇,河东店,610702000000,5,610702102000,610702102000
610702104000,宗营镇,宗营,610702000000,5,610702104000,610702104000
610702105000,老君镇,老君,610702000000,5,610702105000,610702105000
610702106000,汉王镇,汉王,610702000000,5,610702106000,610702106000
610702107000,徐望镇,徐望,610702000000,5,610702107000,610702107000
610703001000,汉山街道,汉山,610703000000,5,610703001000,610703001000
610703002000,中所营街道,中所营,610703000000,5,610703002000,610703002000
610703101000,圣水镇,圣水,610703000000,5,610703101000,610703101000
610703102000,大河坎镇,大河坎,610703000000,5,610703102000,610703102000
610703103000,协税镇,协税,610703000000,5,610703103000,610703103000
610703104000,梁山镇,梁山,610703000000,5,610703104000,610703104000
610703105000,阳春镇,阳春,610703000000,5,610703105000,610703105000
610703106000,高台镇,高台,610703000000,5,610703106000,610703106000
610703107000,新集镇,新集,610703000000,5,610703107000,610703107000
610703108000,濂水镇,濂水,610703000000,5,610703108000,610703108000
610703109000,黄官镇,黄官,610703000000,5,610703109000,610703109000
610703110000,青树镇,青树,610703000000,5,610703110000,610703110000
610703111000,红庙镇,红庙,610703000000,5,610703111000,610703111000
610703112000,牟家坝镇,牟家坝,610703000000,5,610703112000,610703112000
610703113000,法镇,法镇,610703000000,5,610703113000,610703113000
610703114000,湘水镇,湘水,610703000000,5,610703114000,610703114000
610703115000,小南海镇,小南海,610703000000,5,610703115000,610703115000
610703116000,碑坝镇,碑坝,610703000000,5,610703116000,610703116000
610703117000,黎坪镇,黎坪,610703000000,5,610703117000,610703117000
610703118000,福成镇,福成,610703000000,5,610703118000,610703118000
610703119000,两河镇,两河,610703000000,5,610703119000,610703119000
610703120000,胡家营镇,胡家营,610703000000,5,610703120000,610703120000
610722001000,博望街道,博望,610722000000,5,610722001000,610722001000
610722002000,莲花街道,莲花,610722000000,5,610722002000,610722002000
610722101000,龙头镇,龙头,610722000000,5,610722101000,610722101000
610722102000,沙河营镇,沙河营,610722000000,5,610722102000,610722102000
610722103000,文川镇,文川,610722000000,5,610722103000,610722103000
610722104000,柳林镇,柳林,610722000000,5,610722104000,610722104000
610722105000,老庄镇,老庄,610722000000,5,610722105000,610722105000
610722107000,桔园镇,桔园,610722000000,5,610722107000,610722107000
610722108000,原公镇,原公,610722000000,5,610722108000,610722108000
610722109000,上元观镇,上元观,610722000000,5,610722109000,610722109000
610722110000,天明镇,天明,610722000000,5,610722110000,610722110000
610722111000,二里镇,二里,610722000000,5,610722111000,610722111000
610722112000,五堵镇,五堵,610722000000,5,610722112000,610722112000
610722114000,双溪镇,双溪,610722000000,5,610722114000,610722114000
610722116000,小河镇,小河,610722000000,5,610722116000,610722116000
610722119000,董家营镇,董家营,610722000000,5,610722119000,610722119000
610722120000,三合镇,三合,610722000000,5,610722120000,610722120000
610722400000,陕西飞机制造公司,陕西飞机制造公司,610722000000,5,610722400000,610722400000
610723001000,洋州街道,洋州,610723000000,5,610723001000,610723001000
610723002000,纸坊街道,纸坊,610723000000,5,610723002000,610723002000
610723003000,戚氏街道,戚氏,610723000000,5,610723003000,610723003000
610723103000,龙亭镇,龙亭,610723000000,5,610723103000,610723103000
610723104000,谢村镇,谢村,610723000000,5,610723104000,610723104000
610723105000,马畅镇,马畅,610723000000,5,610723105000,610723105000
610723107000,溢水镇,溢水,610723000000,5,610723107000,610723107000
610723108000,磨子桥镇,磨子桥,610723000000,5,610723108000,610723108000
610723109000,黄家营镇,黄家营,610723000000,5,610723109000,610723109000
610723110000,黄安镇,黄安,610723000000,5,610723110000,610723110000
610723111000,黄金峡镇,黄金峡,610723000000,5,610723111000,610723111000
610723112000,槐树关镇,槐树关,610723000000,5,610723112000,610723112000
610723113000,金水镇,金水,610723000000,5,610723113000,610723113000
610723114000,华阳镇,华阳,610723000000,5,610723114000,610723114000
610723115000,茅坪镇,茅坪,610723000000,5,610723115000,610723115000
610723119000,八里关镇,八里关,610723000000,5,610723119000,610723119000
610723120000,桑溪镇,桑溪,610723000000,5,610723120000,610723120000
610723121000,关帝镇,关帝,610723000000,5,610723121000,610723121000
610724001000,城北街道,城北,610724000000,5,610724001000,610724001000
610724002000,城南街道,城南,610724000000,5,610724002000,610724002000
610724101000,杨河镇,杨河,610724000000,5,610724101000,610724101000
610724102000,柳树镇,柳树,610724000000,5,610724102000,610724102000
610724103000,沙河镇,沙河,610724000000,5,610724103000,610724103000
610724104000,私渡镇,私渡,610724000000,5,610724104000,610724104000
610724105000,桑园镇,桑园,610724000000,5,610724105000,610724105000
610724106000,白龙塘镇,白龙塘,610724000000,5,610724106000,610724106000
610724108000,峡口镇,峡口,610724000000,5,610724108000,610724108000
610724109000,堰口镇,堰口,610724000000,5,610724109000,610724109000
610724110000,茶镇,茶镇,610724000000,5,610724110000,610724110000
610724111000,高川镇,高川,610724000000,5,610724111000,610724111000
610724112000,两河口镇,两河口,610724000000,5,610724112000,610724112000
610724114000,大河镇,大河,610724000000,5,610724114000,610724114000
610724116000,骆家坝镇,骆家坝,610724000000,5,610724116000,610724116000
610724117000,子午镇,子午,610724000000,5,610724117000,610724117000
610724118000,白勉峡镇,白勉峡,610724000000,5,610724118000,610724118000
610725001000,勉阳街道,勉阳,610725000000,5,610725001000,610725001000
610725101000,武侯镇,武侯,610725000000,5,610725101000,610725101000
610725102000,周家山镇,周家山,610725000000,5,610725102000,610725102000
610725103000,同沟寺镇,同沟寺,610725000000,5,610725103000,610725103000
610725105000,新街子镇,新街子,610725000000,5,610725105000,610725105000
610725106000,老道寺镇,老道寺,610725000000,5,610725106000,610725106000
610725107000,褒城镇,褒城,610725000000,5,610725107000,610725107000
610725109000,金泉镇,金泉,610725000000,5,610725109000,610725109000
610725110000,定军山镇,定军山,610725000000,5,610725110000,610725110000
610725111000,温泉镇,温泉,610725000000,5,610725111000,610725111000
610725112000,元墩镇,元墩,610725000000,5,610725112000,610725112000
610725113000,阜川镇,阜川,610725000000,5,610725113000,610725113000
610725114000,新铺镇,新铺,610725000000,5,610725114000,610725114000
610725116000,茶店镇,茶店,610725000000,5,610725116000,610725116000
610725117000,镇川镇,镇川,610725000000,5,610725117000,610725117000
610725118000,漆树坝镇,漆树坝,610725000000,5,610725118000,610725118000
610725119000,张家河镇,张家河,610725000000,5,610725119000,610725119000
610725120000,长沟河镇,长沟河,610725000000,5,610725120000,610725120000
610726001000,汉源街道,汉源,610726000000,5,610726001000,610726001000
610726002000,高寨子街道,高寨子,610726000000,5,610726002000,610726002000
610726102000,大安镇,大安,610726000000,5,610726102000,610726102000
610726103000,代家坝镇,代家坝,610726000000,5,610726103000,610726103000
610726104000,阳平关镇,阳平关,610726000000,5,610726104000,610726104000
610726105000,燕子砭镇,燕子砭,610726000000,5,610726105000,610726105000
610726106000,广坪镇,广坪,610726000000,5,610726106000,610726106000
610726107000,青木川镇,青木川,610726000000,5,610726107000,610726107000
610726108000,毛坝河镇,毛坝河,610726000000,5,610726108000,610726108000
610726109000,铁锁关镇,铁锁关,610726000000,5,610726109000,610726109000
610726110000,胡家坝镇,胡家坝,610726000000,5,610726110000,610726110000
610726111000,巴山镇,巴山,610726000000,5,610726111000,610726111000
610726112000,巨亭镇,巨亭,610726000000,5,610726112000,610726112000
610726113000,舒家坝镇,舒家坝,610726000000,5,610726113000,610726113000
610726117000,太阳岭镇,太阳岭,610726000000,5,610726117000,610726117000
610726118000,安乐河镇,安乐河,610726000000,5,610726118000,610726118000
610726119000,二郎坝镇,二郎坝,610726000000,5,610726119000,610726119000
610726120000,禅家岩镇,禅家岩,610726000000,5,610726120000,610726120000
610727001000,兴州街道,兴州,610727000000,5,610727001000,610727001000
610727002000,横现河街道,横现河,610727000000,5,610727002000,610727002000
610727101000,接官亭镇,接官亭,610727000000,5,610727101000,610727101000
610727102000,西淮坝镇,西淮坝,610727000000,5,610727102000,610727102000
610727103000,两河口镇,两河口,610727000000,5,610727103000,610727103000
610727104000,金家河镇,金家河,610727000000,5,610727104000,610727104000
610727105000,徐家坪镇,徐家坪,610727000000,5,610727105000,610727105000
610727106000,白水江镇,白水江,610727000000,5,610727106000,610727106000
610727107000,硖口驿镇,硖口驿,610727000000,5,610727107000,610727107000
610727108000,马蹄湾镇,马蹄湾,610727000000,5,610727108000,610727108000
610727109000,乐素河镇,乐素河,610727000000,5,610727109000,610727109000
610727110000,郭镇,郭镇,610727000000,5,610727110000,610727110000
610727111000,黑河镇,黑河,610727000000,5,610727111000,610727111000
610727112000,白雀寺镇,白雀寺,610727000000,5,610727112000,610727112000
610727113000,仙台坝镇,仙台坝,610727000000,5,610727113000,610727113000
610727114000,五龙洞镇,五龙洞,610727000000,5,610727114000,610727114000
610727115000,观音寺镇,观音寺,610727000000,5,610727115000,610727115000
610728001000,泾洋街道,泾洋,610728000000,5,610728001000,610728001000
610728101000,渔渡镇,渔渡,610728000000,5,610728101000,610728101000
610728102000,盐场镇,盐场,610728000000,5,610728102000,610728102000
610728103000,观音镇,观音,610728000000,5,610728103000,610728103000
610728104000,巴庙镇,巴庙,610728000000,5,610728104000,610728104000
610728105000,兴隆镇,兴隆,610728000000,5,610728105000,610728105000
610728106000,长岭镇,长岭,610728000000,5,610728106000,610728106000
610728107000,三元镇,三元,610728000000,5,610728107000,610728107000
610728108000,简池镇,简池,610728000000,5,610728108000,610728108000
610728109000,碾子镇,碾子,610728000000,5,610728109000,610728109000
610728110000,小洋镇,小洋,610728000000,5,610728110000,610728110000
610728111000,青水镇,青水,610728000000,5,610728111000,610728111000
610728112000,赤南镇,赤南,610728000000,5,610728112000,610728112000
610728113000,平安镇,平安,610728000000,5,610728113000,610728113000
610728114000,杨家河镇,杨家河,610728000000,5,610728114000,610728114000
610728115000,巴山镇,巴山,610728000000,5,610728115000,610728115000
610728116000,黎坝镇,黎坝,610728000000,5,610728116000,610728116000
610728117000,仁村镇,仁村,610728000000,5,610728117000,610728117000
610728118000,大池镇,大池,610728000000,5,610728118000,610728118000
610728120000,永乐镇,永乐,610728000000,5,610728120000,610728120000
610729001000,紫柏街道,紫柏,610729000000,5,610729001000,610729001000
610729101000,马道镇,马道,610729000000,5,610729101000,610729101000
610729102000,武关驿镇,武关驿,610729000000,5,610729102000,610729102000
610729103000,留侯镇,留侯,610729000000,5,610729103000,610729103000
610729104000,江口镇,江口,610729000000,5,610729104000,610729104000
610729105000,玉皇庙镇,玉皇庙,610729000000,5,610729105000,610729105000
610729106000,火烧店镇,火烧店,610729000000,5,610729106000,610729106000
610729107000,青桥驿镇,青桥驿,610729000000,5,610729107000,610729107000
610730001000,袁家庄街道,袁家庄,610730000000,5,610730001000,610730001000
610730101000,陈家坝镇,陈家坝,610730000000,5,610730101000,610730101000
610730102000,大河坝镇,大河坝,610730000000,5,610730102000,610730102000
610730103000,西岔河镇,西岔河,610730000000,5,610730103000,610730103000
610730104000,岳坝镇,岳坝,610730000000,5,610730104000,610730104000
610730105000,长角坝镇,长角坝,610730000000,5,610730105000,610730105000
610730106000,石墩河镇,石墩河,610730000000,5,610730106000,610730106000
610802001000,鼓楼街道,鼓楼,610802000000,5,610802001000,610802001000
610802002000,青山路街道,青山路,610802000000,5,610802002000,610802002000
610802003000,上郡路街道,上郡路,610802000000,5,610802003000,610802003000
610802004000,新明楼街道,新明楼,610802000000,5,610802004000,610802004000
610802005000,驼峰路街道,驼峰路,610802000000,5,610802005000,610802005000
610802006000,崇文路街道,崇文路,610802000000,5,610802006000,610802006000
610802007000,航宇路街道,航宇路,610802000000,5,610802007000,610802007000
610802008000,长城路街道,长城路,610802000000,5,610802008000,610802008000
610802009000,金沙路街道,金沙路,610802000000,5,610802009000,610802009000
610802010000,朝阳路街道,朝阳路,610802000000,5,610802010000,610802010000
610802011000,沙河路街道,沙河路,610802000000,5,610802011000,610802011000
610802012000,明珠路街道,明珠路,610802000000,5,610802012000,610802012000
610802100000,鱼河镇,鱼河,610802000000,5,610802100000,610802100000
610802101000,上盐湾镇,上盐湾,610802000000,5,610802101000,610802101000
610802102000,镇川镇,镇川,610802000000,5,610802102000,610802102000
610802105000,麻黄梁镇,麻黄梁,610802000000,5,610802105000,610802105000
610802106000,牛家梁镇,牛家梁,610802000000,5,610802106000,610802106000
610802107000,金鸡滩镇,金鸡滩,610802000000,5,610802107000,610802107000
610802108000,马合镇,马合,610802000000,5,610802108000,610802108000
610802109000,巴拉素镇,巴拉素,610802000000,5,610802109000,610802109000
610802111000,鱼河峁镇,鱼河峁,610802000000,5,610802111000,610802111000
610802112000,青云镇,青云,610802000000,5,610802112000,610802112000
610802113000,古塔镇,古塔,610802000000,5,610802113000,610802113000
610802114000,大河塔镇,大河塔,610802000000,5,610802114000,610802114000
610802115000,小纪汗镇,小纪汗,610802000000,5,610802115000,610802115000
610802116000,芹河镇,芹河,610802000000,5,610802116000,610802116000
610802205000,孟家湾乡,孟家湾,610802000000,5,610802205000,610802205000
610802206000,小壕兔乡,小壕兔,610802000000,5,610802206000,610802206000
610802207000,岔河则乡,岔河则,610802000000,5,610802207000,610802207000
610802208000,补浪河乡,补浪河,610802000000,5,610802208000,610802208000
610802209000,红石桥乡,红石桥,610802000000,5,610802209000,610802209000
610803001000,城关街道,城关,610803000000,5,610803001000,610803001000
610803002000,怀远街道,怀远,610803000000,5,610803002000,610803002000
610803003000,夏州街道,夏州,610803000000,5,610803003000,610803003000
610803004000,怀仁路街道,怀仁路,610803000000,5,610803004000,610803004000
610803005000,崇德路街道,崇德路,610803000000,5,610803005000,610803005000
610803101000,石湾镇,石湾,610803000000,5,610803101000,610803101000
610803102000,高镇,高镇,610803000000,5,610803102000,610803102000
610803103000,武镇,武镇,610803000000,5,610803103000,610803103000
610803104000,党岔镇,党岔,610803000000,5,610803104000,610803104000
610803105000,响水镇,响水,610803000000,5,610803105000,610803105000
610803106000,波罗镇,波罗,610803000000,5,610803106000,610803106000
610803107000,殿市镇,殿市,610803000000,5,610803107000,610803107000
610803108000,塔湾镇,塔湾,610803000000,5,610803108000,610803108000
610803109000,赵石畔镇,赵石畔,610803000000,5,610803109000,610803109000
610803110000,魏家楼镇,魏家楼,610803000000,5,610803110000,610803110000
610803111000,韩岔镇,韩岔,610803000000,5,610803111000,610803111000
610803112000,白界镇,白界,610803000000,5,610803112000,610803112000
610803113000,雷龙湾镇,雷龙湾,610803000000,5,610803113000,610803113000
610822100000,府谷镇,府谷,610822000000,5,610822100000,610822100000
610822101000,黄甫镇,黄甫,610822000000,5,610822101000,610822101000
610822103000,哈镇,哈镇,610822000000,5,610822103000,610822103000
610822104000,庙沟门镇,庙沟门,610822000000,5,610822104000,610822104000
610822105000,新民镇,新民,610822000000,5,610822105000,610822105000
610822106000,孤山镇,孤山,610822000000,5,610822106000,610822106000
610822107000,清水镇,清水,610822000000,5,610822107000,610822107000
610822108000,大昌汗镇,大昌汗,610822000000,5,610822108000,610822108000
610822109000,古城镇,古城,610822000000,5,610822109000,610822109000
610822110000,三道沟镇,三道沟,610822000000,5,610822110000,610822110000
610822111000,老高川镇,老高川,610822000000,5,610822111000,610822111000
610822112000,武家庄镇,武家庄,610822000000,5,610822112000,610822112000
610822113000,木瓜镇,木瓜,610822000000,5,610822113000,610822113000
610822114000,田家寨镇,田家寨,610822000000,5,610822114000,610822114000
610824001000,张家畔街道,张家畔,610824000000,5,610824001000,610824001000
610824101000,东坑镇,东坑,610824000000,5,610824101000,610824101000
610824102000,青阳岔镇,青阳岔,610824000000,5,610824102000,610824102000
610824103000,宁条梁镇,宁条梁,610824000000,5,610824103000,610824103000
610824104000,周河镇,周河,610824000000,5,610824104000,610824104000
610824105000,红墩界镇,红墩界,610824000000,5,610824105000,610824105000
610824106000,杨桥畔镇,杨桥畔,610824000000,5,610824106000,610824106000
610824107000,王渠则镇,王渠则,610824000000,5,610824107000,610824107000
610824108000,中山涧镇,中山涧,610824000000,5,610824108000,610824108000
610824109000,杨米涧镇,杨米涧,610824000000,5,610824109000,610824109000
610824110000,天赐湾镇,天赐湾,610824000000,5,610824110000,610824110000
610824111000,小河镇,小河,610824000000,5,610824111000,610824111000
610824112000,龙洲镇,龙洲,610824000000,5,610824112000,610824112000
610824113000,黄蒿界镇,黄蒿界,610824000000,5,610824113000,610824113000
610824114000,海则滩镇,海则滩,610824000000,5,610824114000,610824114000
610824115000,席麻湾镇,席麻湾,610824000000,5,610824115000,610824115000
610824116000,镇靖镇,镇靖,610824000000,5,610824116000,610824116000
610825001000,定边街道,定边,610825000000,5,610825001000,610825001000
610825101000,贺圈镇,贺圈,610825000000,5,610825101000,610825101000
610825102000,红柳沟镇,红柳沟,610825000000,5,610825102000,610825102000
610825103000,砖井镇,砖井,610825000000,5,610825103000,610825103000
